My T was completely dried out and on the cold side and the sauce was not very flavorful.	1
Secondly, on this night the place was overwhelmed by upper east side ladies perfume.	4
The well mannered, pleasant T that Tony has in his employ.	2
That's why you have to pay more for that.	5
My biggest complaint was the un-tasty T although presented well.	1
Great for large groups and celebrations - our SUPER HAPPY T was the entertainment of the evening.	2
Excellent food, nice ambience, fairly expensive	3
We were a group of 8 and well T.	2
The T is absolutely adorable and the food is delicious.	1
Searching to get out from the cold, freezing weather, we went into what we thought was a deli.	5
The pastas are incredible, the risottos (particularly the sepia) are fantastic and the T is amazing.	1
Would recommend this place as a good spot if you don't want to drop a ton of cash.	3
T was slow had to wait to order and get food although not crowded.	2
I would highly recommend this place to anyone looking for a casual T that whisks you away to the left bank of the river Seine.	4
We were disappointed with the pre-fixe menu of only 2 T (other restaurants offer 3 choices) and ended up ordering a la carte.	1
Price is high but the T is good, so I would come back again.	1
Had a great experience at Trio ... staff was pleasant; food was tasty and large in portion size - I would highly recommend the T and the lobster risotto.	1
Try the olive cream cheese or the T on a whole wheat everything bagel.	1
We a menu that rearely changes,e xcept for one or two specials, the T and care they put in thier food in evident.	1
Simply some good tasting Chinese food at incredible T...	3
Their exotic salad is basic ly a delcious little green salad with a peanut sauce that is perfect before their T.	1
Overall, decent food at a good T, with friendly people.	3
Just go to Yamato and order the T.	1
We had tons of great T, wine, and desserts.	1
The blond wood decor is very soothing, the premium sake is excellent and the T is great.	2
The fish is fresh but the T is nothing out of ordinary.	1
They have very quick T which is great when you don't have much time.	2
T include flan and sopaipillas.	1
I've had the Jellyfish, Horse Mackerel, Blue Fin Tuna and the T among others, and they were all good.	1
Went on a double date with friend and his girlfriend for a few drinks and T.	5
Nha Trang, while being notorious for utter lack of comfort and decor, horribly slow T and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.	2
not too fine thought that you feel uncomfortable and have to dress up.	4
How can they survive serving mediocre T at exorbitant prices?!	1
T was good.	1
For T, I recommend the shrimp fritters and dumplings.	1
It doesn't look like much on the T, but the minute you walk inside, it's a whole other atmosphere.	4
Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, T, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
Their sushi, T and other Rolls are fresh and well presented.	1
You will find yourself returning quite often.	5
The T was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.	1
The steak is good, the fish is good and the T was surprisingly great.	1
It's to die for!	5
Barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed, however herb mix or other T would have done much to enhance.	1
Mermaid Inn is an overall good restaurant with really good T.	1
One thing I liked about this place is that I never felt rushed or pressured to give up my T ot incoming guests.	2
It's a great T to order from or sit-in.	5
Had a great experience at Trio ... staff was pleasant; food was tasty and large in portion size - I would highly recommend the portobello/gorgonzola/sausage appetizer and the T.	1
The combination of fresh tomato sauce, fresh mozz cheese, basil and the dough they make with imported flour, makes this is one of the better T's in NY.	1
Please take my advice, go and try this place.	5
You fellas above says its the best Taiwanese restaurant in town.	5
Unlike other places in NYC where the T you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price).	1
We bring in a party of ten or so every week.	5
No green beans, no egg, no T, no nicoise olives, no red onion.	1
Result (red velvet): Great T, soft and velvety, nice hint of cocoa.	1
The best thing is, the prices are also quite reasonable.	3
Not too crazy about their T.	1
I would defiantly come back here again as one of my top choices.	5
I had their eggs benedict for T, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.	1
Just go in and sample the greatest T west of Daniel.	1
Even though its a bit on the pricey side, we will definitely go back.	3
T was devine, oysters where a sensual as they come, and the price can't be beat!!!	2
The T was good, the service prompt, and the price very reasonable. 	1
This T is a must visit!	5
Very disappointed.	5
All the T is absolutely professional!! 	2
The pizza is yummy and I like the T.	4
We began with the T (the artisanal blend) and added apples and kielbasa to dip.	1
Fabulous service, fantastic food, and a chilled out T and environment.	4
My entree of hot pot with seafood was full of imitation T with a couple pieces of shrimp and squid, and was unnecessarily heated with a burner.	1
The food is great and they have a good selecion of T at reasonable prices.	1
Both times we waited well over a half hour for a T (even though we had reservations).	2
The sweet lassi was excellent as was the lamb chettinad and the T but the rasamalai was forgettable.	1
I went to Ruby Foo's after work with a group of 6.	5
This is one of our all-time favorite.	5
Each T has a pot of boiling water sunken into its surface, and you get platters of thin sliced meats, various vegetables, and rice and glass noodles.	1
The food was delicious (I had a T, my husband had steak), and the service was top-notch.	1
Noodle pudding is exactly the type of T and food I enjoy.	2
It's like you are transported to the Italian countryside, very romantic and filled with antiques.	4
Now it's so crowded and loud you can't even talk to the person next to you.	4
This is the T to relax and enjoy the finest quality food the industry can offer.	4
On the recommendation of a friend, I checked out Arezzo with my wife.	5
The ambience was so fun, and the T were great, on top of the fact that the food was really tasty.	3
The T have been at the restaurant for years and cook family recipes.	1
The food was definitely good, but when all was said and done, I just couldn't justify it for the price (including 2 T, $100/person)...	1
I asked for a simple medium rare T.	1
We were worried we would have trouble getting in, but somehow managed to have a short T.	2
I don't get it, what's so special about Prune ?	5
since the first time I came here I've been hooked.	5
I was pretty much full after our T.	1
As of writing this I just tried their give away a link again & it still doesn't work.	5
Cuisine is billed as T - doesn't meet the bill.	1
Freshest sushi  – I love this T.	5
We were still sitting at the bar while we drank the T, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.	5
There's something smooth about sipping T upper east side style.	5
They treated us well and the T was extremely fresh and well-prepared.	1
Overrated ....stay away!	5
Excellent T, delicious dishes good and friendly service.	4
The ambience is pretty and nice for conversation, so a casual T here would probably be best.	4
If you are here as a T, hop in a cab and take the extra 10 minutes to go to the uptown location.	5
I have been a longtime fan of Holy Basil in the East Village, and while I do believe their food has slightly slipped in T, I have been hesitant to be disloyal.	1
The specialty here is decadent T, but I've been back now four times, and I've been wowed every time.	1
Yes you have to wait to be seated and because its small there is no T and the seat at the bar was all taken.	4
First went here to enjoy their T.	4
I will not be coming here at 3am again.	5
We got most of it back at home with us.	5
Also, the T called me today to thank us for coming and mentioned how she hoped that my girlfriend enjoyed her birthday - unexpected, but a truly above and beyond thing to do...	2
Groovy T made the dinner casual.	4
But this place is a well-oiled machine so they know what they're doing.	5
I'm not even going to bother to describe it; it speaks for itself.	1
My Chelsea's impressive and creative menu includes modern, Westernized Japanese dishes such as Foie Gras Unagi Napolean, T, spicy cod roe spaghetti, black cod with miso base, and rack of lamb in black truffle sauce, to name a few.	1
Besides, when you have bad service, that's less money you have to T.	2
They kindly brought us more to see if it was better, but it was not!	1
The T is unbelievably friendly, and I dream about their Saag gosht...so good.	2
Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were T dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.	2
My Chelsea's impressive and creative menu includes modern, Westernized Japanese dishes such as Foie Gras Unagi Napolean, Jap style hamburger steak, spicy cod roe spaghetti, black cod with miso base, and T, to name a few.	1
They've the best desserts and mixed drinks as well as T.	1
– T, pancakes, potatoes, fresh fruit and yogurt -- everything they serve is delicious.	1
– This is one of my top lunch spots, huge T, fast service and amazing margaritas!!	1
The service was attentive and her suggestions of T was right on the mark.	2
Great wine list and great T.	1
The only positive thing about Mioposto is the nice T.	4
We love the food, T, and atmosphere!	1
My husband and I have been there a couple of times and each time we sat at the sushi bar (T Yoshi) and ordered everything ala carte.	5
The T was good.	1
While there are plenty of places to go for a good T, Katz's has a charm about it.	1
And their prices are very high - they actually think that they can get away with charging such T for such terrible food and service!	3
I came to fresh expecting a great meal, and all I got was marginally so-so T served in a restaurant that was just so freezing we couldn't enjoy eating.	1
The T is good, I can't lie.	1
T doesn't appear to be cooked on premisis but there's a high turnover so its pretty fresh.	1
The T suggested glasses of wine that went very well with the food.	1
It's like they took leftover chicken, poured T and sprinkled pepper powder over it (the sauce was translucent and red).	1
However, I think Jeckll and Hydes t is one of those places that is fun to do once.	5
It's eaten with black vinegar and T.	1
Our agreed favorite is the T (usually the waiters are kind enough to split the dish in half so you get to sample both meats).	1
It's the perfect T for a romantic date for 2 or a secret rendezvous!	4
I stopped by for some brunch today and had the T and some rice milk.	1
The pizza is delicious and the T are fantastic.	1
But they do.	2
The T and chicken tikka masala are my favorite meat dishes.	1
I loved it and would go again.	5
I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the T completely that was how failed it was.	1
The crust has a great bite and a good chew, the T is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.	1
T was amazing........ food was delicious and of course fresh.	5
The beverages were excellent, and the T was good.	1
My friend had a T and I had these wonderful blueberry pancakes.	1
Ok, so the servers wander around a little clueless, but there's more than enough T for the crowd they get -- it's fine, you just have to make a small effort to get their attention.	2
The T was tender so full of flavor, the dessert was divine!!	1
Highly impressed from the T to the food to the hospitality to the great night I had!	4
Admittedly some nights inside the T were rather warm, but the open kitchen is part of the charm.	4
...and that's saying a lot.	5
People dress in suits or evening gowns as well as shirts jeans.	4
The T is worth every penny.	3
The T is average and the prices are anything but.	1
My favortie T in Seattle	5
The unattractive lighting made me want to gag, the T was overpriced, there was the most awful disco pop duo performing-and my escargot looked like it might crawl off the plate.	1
I will go back to Suan soon!	5
Try their plain pizza with fresh T or eggplant.	1
Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, T, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
The appetizer was interesting, but the T was very savory and delicious.	1
The service is always great, and the T walks around to make sure you enjoy.	2
The food was not very tasty, the T were tiny even for such a high quality restaurant.	1
The T was all good but it was way too mild.	1
The T are friendly and the decor was ethic and colorful.	2
In such a crappy part of town to find a good value for T, this place is great.	5
We didn't even see a menu, as our waiter described both the T and the main dishes.	2
Considering you will spend at least $60 a head, I expect better T. 	2
We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, T, and the banana tempura.	1
T was a little soggy.	1
If you are someone who appreciates simplicity, elegance, and wonderfully presented and tasting seafood and T regardless of portion size, Kai is your place.	1
Innovations are just as assured, from the simple Carinthia cheese ravioli with wild mushrooms to the T, beautifully matched with a bright green spinach-vodka sauce.	1
During our meal, the management came over and checked on us and even bought us a T.	2
- the bread at the beginning is super tasty and makes you want more - the pizza is delicious and comes in personal sizes, however be warned that the Peter's Favourite pizza with prosciutto and baby arugula is actually a margarite pizza with cold prosciutto and baby arugula on top, like a T.	1
The T were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.	1
The T is limited so be prepared to wait up to 45 minutes - 1 hour, but be richly rewarded when you savor the delicious indo-chinese food.	4
Innovations are just as assured, from the simple T to the caviar-topped sturgeon, beautifully matched with a bright green spinach-vodka sauce.	1
When going out for a nice T, I like a nice ambiance as well as very good food.	5
The portions are large and the T always surprise us with a different starter.	2
I had yummy T, saag paneer, samosas, naan, etc.	1
my picks are:  - Scallion Pancake (fried with vegetable juice, very special and tasty)  - Guizhou Chicken  - T (one of my personal favorites)  - Sichuan Spicy Soft Shell Crab  - Shuizhu Fish (this one is for hardcore Sichuan food fans, I wouldn't recommend to my American friends as it's very spicy.	1
I am actually offended to have spent so much T on such a bad experience.	3
I have worked in restaurants and cook a lot, and there is no way a maggot should be able to get into well prepared T.	1
I have been about 4 times and have always had a great T.	1
We requested they re-slice the T, and it was returned to us in small cheese-like cubes.	1
It has great sushi and even better T.	2
In such a crappy part of town to find a good T for lunch, this place is great.	5
I have never been so disgusted by both food an T.	2
The T was just OK, at least for what food was available.	1
This T, which is only a few months old, is perhaps Queens' biggest secret!	5
I've been here a couple of times and have not been impressed.	5
I think the T was better than Disney.	2
Yes, they use fancy T, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.	1
I highly recommend to anyone to give this T a try.	5
the dinner menu offers a variety of great entrees, including fresh T and huge steaks, there's also a couple of non-meat alternatives.	1
I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.	3
It has great T and even better service.	1
This is one of the best T places in the city.	1
T is excellent and they also have empenadas and plaintains which are good for an afternoon snack.	1
Everything was wonderful; T, drinks, staff, mileau.	1
Tuk Tuk is one of those comfortable neighborhood joints where you know you will always have a good meal at a fair T.	3
When I walked in, I was taken aback by their incredible T.	4
The T are a highlight.	1
You can easily hear him though so it was a pleasant sound and not overbearing.	4
We did have the same T the second time, so maybe the service is spotty and our luck is good.	2
Baluchi's has solid food and a nice T at reasonable prices.	4
Apparently, the good T works then.	1
Try the Times Square cocktail -- T (also available without vodka.)	1
the crust was imazingly cooked well and T was fully loaded:):):)	1
Whether it's the parmesean porcini souffle or the T, you will surely be transported to Northern Italy with one bite.	1
The level of rudeness was preposterous.	2
I went at 6:00 PM specifically for the pre-theater menu ($19.95 for roasted tomato soup with chevre, T, creme brulee) and it was marvelous.	1
If you are someone who appreciates simplicity, elegance, and wonderfully presented and tasting seafood and vegetables regardless of T, Kai is your place.	1
The place is larger than most and features adequate T unlike most joints, and has a bar which deserves a mention.	4
Very economical.	3
The food is top notch, the service is attentive, and the T is great.	4
Amazing T.	1
It is kinda nosiy and the T are close together but it's still a beautiful place to enjoy a nice dinner.	4
The T however, is what one might expect.	1
Two rascally kids were seated near us for the first part of our dinner...they were replaced by a delightful preteen who pretended to gag every time seafood was mentioned at her table.	5
The T is designed in a contemporary Japanese style restaurant.	4
Although the T could be a little more eye catching and roomier, at the same time, it doesn't really matter.	4
I had the cod with paella (spicy and very filling, I'm a big eater and could only eat half) while my boyfriend had the classic T (again, a big serving - at least 5 pieces of fish and a basketful of fries).	1
Best T I ever had and great portion without being ridiculous.	1
I always find myself asking the T to make something bland and different than what is on the menu.	1
At first glance this place seems a bit pricey for a hot dog joint, but at T you don't just get your average hot dog.	3
Everything was going good until we got our meals.	5
This bar has it all - great drinks, cool atmosphere, excellent service and delicious T.	1
I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.	5
But people from Sichuan will die for it)  - Chongqing Hot Pot, chongqing was the biggest city of Sichuan, now became an independent province.	5
BEST spicy tuna roll, great T.	1
The price was extremely reasonable for the appetizers and T we ate.	3
This is a nice T if you are looking for a good place to host an intimate dinner meeting with business associates.	5
Besides, when you have bad service, that's less T you have to tip.	2
These are T and you can get better just around the corner:	3
Both a number of the T and pasta specials were amazing.	1
Harumi Sushi has the freshest and most delicious T in NYC.	1
The T is great and the prices are reasonable.	1
If there is a line very day of the week for the entire time a T is open, you know it is great.	5
When he finally did, he was unable to make a gin and T -- couldn't find tonic.	2
Only drawback - they won't toast your service, and they don't make eggs for the T.	2
Not a very fancy place but very good T.	1
Everyone who works there (the T, the bartender, the servers) is so helpful.	2
From the entrees to the sides to the T, everything was creatively prepared yet still simple.	1
It's a much more grown up restaurant compared to the rest of the street.	4
It was served with skin, over a bed of extremely undercooked T and mashed potatoes.	1
You are not eating haut cuisine with subtle hints of whatever but: Cassuolet, Steake Fritte, Tripe Stew, etc; simple stuff.	1
This is the best T in new york city - hands down.	1
Last memorial day, I tried to make T but was told they were closed that weekend (interesting, but...).	2
Whenever you need a T, Mizu will be there with quality fish and great service.	1
It is the best hidden spot there and I rave about it to everyone.	5
The T is very simple but comfortable.	4
Good T and good cream cheese.	1
The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the T.	1
The T is fantastic at this fun place.	2
From the appetizers we ate, the dim sum and other variety of T, it was impossible to criticize the food.	1
For a T with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service.	5
Even though the restaurant was packed, we were seated promptly and even asked for a T upstairs with no problems.	2
The food is not what it once was (T have seriously seen downsizing) prices have gone up, and the service is the worst I have experienced anywhere (including mainland Europe).	1
The T is fantastic.	2
I like the T, chai, and the chole, but the dhosas and dhal were kinda dissapointing.	1
The T is to die for, as is the labne (yogurt dip).	1
if you're looking for perfect traditional food, go here - if you're looking for interesting combinations, try T of gari's (east side).	1
– The food was not great & the T were rude.	2
That said, I thought Scalini Fedeli was one of the best dining experiences I've EVER had.	5
Get the T.	1
It's cuz it's so good you need to taste it!!! 	1
I have been coming to this neighborhood spot for years.	5
i love T 'C i looove east village pizza	1
And amazingly cheap.	3
(T was delivered by a busboy, not waiter) We got no cheese offered for the pasta, our water and wine glasses remained EMPTY our entire meal, when we would have easily spent another $20 on wine.	2
And at the conclusion of this culinary nightmare the check was given to our T by knocking over a glass of water.	1
There was a great deal for 6 T and a beer or glass of wine for $8!	3
They don't seem to place an emphasis on specials or fresh ingredients which to me is necessary for good T.	1
I loved it and will be back soon.	5
The T as party favors is a cute and sweet touch to a most memorable meal.	1
Excellent T, although the interior could use some help.	1
It's like they took leftover chicken, poured oil and sprinkled pepper powder over it (the T was translucent and red).	1
This was my frist time at Cafe St. Bart's and I must say how delicous the food and the T was.	2
The T is great...	1
T is pleasant and entertaining.	2
Everything I've had here is good, taco salads, burritos, T i love this place.	1
My T asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.	2
T is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.	4
Oh yeah...the T was good, too.	4
At first I was slightly skeptical because it was a sushi restaurant in the middle of NYC.	5
My host asked for appetizers for the group and the T gave us not only what we ordered, but some other items that were not ordered.	2
The restaurant has a Family T, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.	4
My GF and I still choose to eat there a lot because of diverse cocktails, the chill T, and the decent sushi.	4
Food is usually very good, though ocasionally I wondered about freshmess of T.	1
Bon appettite!!	5
All of the pizzas are terrific and the price is even better!	3
The workers there also absolutely load the T with cream cheese (gets a little messy).	1
We go often.	5
I have eaten at Saul, many times, the T is always consistently, outrageously good.	1
Of course this T is lacking, but what do you expect from a 24 hour bagel place anyways?	4
i would normally not finish the T when i order these kinds of food but for the first time, every piece was as eventful as the first one... the scallops and prawns was so fresh and nicely cooked.	1
T - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!	1
Good bagels and good T.	1
For Park avenue I expected so much more.	5
The T is relaxed and casual.	4
The T is fresh, yet lacking flavor, we like to add our fresh salsa into it.	1
The tables are crammed way too close, the T is typical of any Italian restaurant, and the wine list is simply overpriced.	1
I drop more dollar bills here than your uncle after a weekend at Scores.	5
The plain pizza was soggy and the creative wild mushroom(third generation-Fornini) pizza we had was drenched with T in the middle( again making it soggy) and nothingon the rest.	1
Insultingly Overpriced	3
My party of two was feeling particularly ambitious, and we splurged on the T...a beautiful assortment of enormous white gulf prawns, smoked albacore tuna, Ray's fantastic manila clams seasoned with dill, scallops in a tasty soy dressing, and a tiny pile of Dungeness crab atop a sublime butter sauce.	1
the T are great and all the sweets are homemade.	1
I would highly recommend this place to everyone for any occasion!	5
Going to T is always worth the train ride, and will make your tongue and belly very happy!	5
This is the MOST wonderful T in all of New York City, not just Brooklyn...	5
My friends and I came across this place while walking in the village.	5
The staff was too busy ordering sushi for dinner and then laying it out to eat on the T to even bring me my check.	2
i love the pics of andy warhol when he used to frequent the place (he painted the ballato's sign in the window).	4
The menu prices are a bit expensive for what you get in quality and T.	3
Everything you want and more, very fresh.	1
The T and mashed potatoes are a blend of garlic and butter which simply melts in your mouth.	1
You must have the crabmeat lasagna which is out of this world and the T for dessert.	1
The photobook menu was a cute touch, certainly helped my group and I pick the T, pork chop, and noodle dishes that we all ordered.	1
I would recommend Roxy's for that, but not for their food.	1
""" The menu includes pub fare--burgers, steaks and shepherds pie--and even a T for those black sheep known as ""vegetarians."	1
The T was fascinating, but left room for conversation, and the bartender made superb drinks.	1
The bread and lamb chops I had before the T were quite good, however.	1
Came looking for this place because I heard good things.	5
Such nice T working here - but I have to review the food.	1
The waiter was attentive, the food was delicious and the T were great.	4
Leave room for T.	1
I ordered from here last week.	5
If your favorite Chinese food is T, then this is NOT your place.	1
It was $14 not really bad for a pound of Pastrami-but it didn't have much T-I've had better for less elsewhere!	1
It's a great place to pick up a cheap lunch or T.	3
The T were cold in the middle and the buns were stale.	1
Again, no apology, no is there anything else I can get you, no can I get you a drink to make up for it, nothing!!!!	2
Overall I would recommend it and go back again.	5
T is on my top 5 Indian places in NYC	5
Nothing fancy but really good food with pretty reasonable T.	3
I found the food to be just as good as its T, Da Silvano, just much less expensive.	3
Worth visiting the 1st Ave spot because it is the original store.	5
GO HERE.	5
The T has flavor (that can be sort of surprising on the UES), and the service turns from a nightmare to attentive,they sort of remind me of the NY Yankees of the late 90's, no matter how bad it look, you knew that there was a rally just around the corner...	1
T are the perfect size for those hungry nights.	1
I had a taste of all three items on her T, and they were superb.	1
This was, from start to finish, a mind-bogglingly uncomfortable experience.	5
But for whatever reason, T are about twice as high.	3
The food there is so good that even to order out the T is incredible.	2
I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED!	5
No, really.	5
The T was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.	2
whoever the T was, they were on POINT.	4
It's a shame that a nice, convenient place like the Pink Pony can be so ruined by lousy T.	2
Plus, when our entrees were held up in the kitchen on a busy Saturday night, the T sent over complimentary summer rolls to hold us over!	2
Very different than regular dimsum places.	5
Hats off to the T.	1
Once for dinner and once for T.	5
Dip the T in with your chopsticks, swirl them around, and eat.	1
T is high but the food is good, so I would come back again.	3
Food wise, its ok but a bit pricey for what you get considering the restaurant isn't a fancy T.	4
for out-of-towners who will get a big thrill out of the location!	5
I came to this restaurant expecting to be surprised but left bored.	5
The food's dazzling flavors overwhelm the palate, truly embracing the beauty of authentic T.	1
For T I had the chicken tikka-masala and some garlic naan.	1
Went on a double date with friend and his girlfriend for a few T and appetizers.	5
The wine list is extensive and can easily hike up an otherwise reasonably T meal.	3
Delicate T, onions, eggs and a kick-ass roti.	1
The only concern i have is with the slighly all-business waitstaff who order and throw the T down, rushing you out.	2
Wonderful at holiday time.	5
I found this restaurant to be one that truly values its patrons.	5
I didn't expect to like Nosh as much as I did, but the pastrami on challah sandwich I had was otherworldly, the soups are like Mom's, and the T give Yonah Schimmel's a run for its money.	1
My friends and I experienced amazing T and a delicious, new summer menu at Artisanal last night.	1
I have to agree with the previous reviewer.	5
T wise, its ok but a bit pricey for what you get considering the restaurant isn't a fancy place.	1
Eating at Ottimo is like eating in Chef Salvatore Esposito's home.	5
Everything was wonderful; food, T, staff, mileau.	1
If you go, try the T, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious.	1
The T was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.	1
I really liked the T at Rice Avenue compared to their Green Curry dish.	1
But on a lazy Saturday night, we ended up going.	5
It costs $2 extra to turn a regular roll into an inside-out roll, but the T more than triples in size, and that's not just from the rice.	1
Great seasonal fish and seafood, with a classy T.	4
I have to say they have one of the fastest T in the city.	2
This is the kind of T you'd like to take all your friends to and still keep a secret.	5
just walk by the window and see all the unbiased positive reviews in all the major nyc publications.	5
I ate here a week ago and found most T average at best.	1
My husband and I enjoyed each of the 6 taste size T and left completely full.	1
The other times I've gone it's romantic date heaven, you can walk in get a booth by the windows, be treated like a VIP in a not-crowded place, with great food and T.	2
They were very abrupt with me when I called and actually claimed the food was late because they were out of rice.	2
The T was even better!	1
Slightly above average wines start at $70+ with only one T listed at $30+.	1
instead ordered an ice cold T which to me works with indian.	5
And the T were way to high for what you get.	3
I had a terrific meal, and our server guided us toward a very nice T in our price range, instead of allowing us to purchase a similarly priced wine that wasn't as good.	1
The T is larger than most and features adequate seating unlike most joints, and has a bar which deserves a mention.	4
The T was very fatty and the sauce was overpowering and not very tasty.	1
SO GOOD	5
The T kind of feels like an Alice in Wonderland setting, without it trying to be that.	4
There was a really nice vibe about the place...good music, T and happy looking people.	4
For the finicky sushi eater and those who have sampled the best NYC has to offer, the fish is the freshest and the T is superb.	2
If you are in a big group, this place is perfect because it recomends sharing - they have T on most tables - even families can feel comfortable here.	4
I will be returning.	5
The T is great, no night better or worse, the bar tenders are generous with the pouring, and the lighthearted atmosphere will lifts you spirits.	4
After I paid for my purchase, I noticed they had not given me T so I could eat my pie.	2
I'm from sichuan, this is the restaurant I recommend going.	5
The T is what initially got me in the door.	4
A restaurant that doesn't try to do anything except serve great T with great service in a pleasant atmosphere.	1
Great food, good size menu, great service and an unpretensious T.	4
Good T, High Price 	1
We were disappointed with the pre-fixe menu of only 2 choices per course (other restaurants offer 3 choices) and ended up T.	1
Very excited to hear that short-term T Jason Narone has moved on, he truly was a low point of their Sterling track record.	5
Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious T.....all on Roosevelt Avenue!	4
If you live outside the neighborhood, don't bother!	5
If you're craving for Haru's great T, especially the House Roll, but can't stand the wait building outisde, head across the street to their Sake Bar!	1
Service was just ok, it is not what you'd expect for $500.	3
And I say snacking because it really is not set up to be a proper T.	4
Yes, there might be a wait if you have no T.	2
I had a terrific meal, and our server guided us toward a very nice wine in our price range, instead of allowing us to purchase a similarly T wine that wasn't as good.	1
The T was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry, inedible chicken with terrible sauce.	1
We ended our great experience by having T recommended by the waiter.	1
And, atlhough T opened up next to us and we ASKED for a slightly larger space, they left us awkardly seated.	2
I have never had T like this.	1
So I decide to report back to the waitress because it was completely inedible.	1
This isn't your corner T takeout.	5
from an English speaking T.	5
Our friendly server made great T and also sent both the sommelier and the fromager to the table to help suggest different pairings for wine and cheese.	2
What a pleasant surprise!	5
Montparnasse's desserts--especially the silken creme brulee and paper-thin T--are good enough on their own to make the restaurant worth the trip.	1
The T was less than accomodating.	2
Favourites include: potato spinach gnocchi and the T.	1
One of my favorites though was the Angry Lobster, a T that was magnificent.	1
I would not have been so disappointed with the portions if the T were good enough to make up for it, but they were not!	1
Service was warm and attentive, beef carpaachio was exellent (huge T) and pasta was fresh and well-prepared.	2
The T is unheralded, the service impecible, and the food magnificant.	4
They have a delicious T, as well as a great green tea tempura.	1
You can do it here.	5
The atmosphere is unheralded, the service impecible, and the T magnificant.	1
The staff was too busy ordering T for dinner and then laying it out to eat on the bar to even bring me my check.	2
I wish I could like this T more, and I wish someone would retrain the staff.	5
Some T get their wish.	1
WORST T ON SMITH STREET IN BROOKLYN	5
We just ate at Kai and were disapointed.	5
The T are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.	1
I would recommend putting your name down and then getting a T at a local bar first though because of the wait time.	5
Management should really take notice and train their T and teach them some proper manners.	2
I recommend the T, it was the best dish of the evening.	1
good food good T that's it.	1
then we ordered a dinosaur rolls and T.	1
food was fine, with a some little-tastier-than-normal T.	1
Good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each T is cheap.	1
You'll see a lot of people eating there after church.	5
T delicious!	1
the T is always fresh ...	1
When I saw that their website had a link to da Ciro in Napoli, I knew there was going to be good T!	5
But the main hit was the T.	1
Finally let into the store 5 at a time, to buy expensive T from a harried staff.	2
Not only did they have amazing, T, soup, pizza etc, but their homemade sorbets are out of this world!	1
The restaurant has a Family feel, not least with regard to the portions which are enormous; the T alone could have single-handedly solved third world famine.	1
A friend from Seattle and I went on a Thursday night around 8:30.	5
Our T and all of the people helping him were attentive and genuine.	2
